Zmienna;Jednostka miary;Kraj;Makroregion;Region;Miejsce zamieszkania;P³eæ;Wiek;Rok;Wartoœæ
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;5;2018;4562
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;6;2018;4937
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;7;2018;4910
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;8;2018;5231
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;9;2018;5495
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;10;2018;5627
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;11;2018;5396
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;12;2018;5197
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;13;2018;4968
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;14;2018;4778
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;15;2018;4723
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;16;2018;4688
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;17;2018;4937
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;18;2018;4954
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;19;2018;5094
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;20;2018;5443
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;21;2018;5648
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;22;2018;5914
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;23;2018;5923
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;24;2018;6215
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;25;2018;6365
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;26;2018;6552
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;27;2018;6640
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;28;2018;6582
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;29;2018;6370
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;30;2018;6381
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;31;2018;6258
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;32;2018;6568
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;33;2018;6901
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;34;2018;7018
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;35;2018;6976
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;36;2018;6913
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;37;2018;6458
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;38;2018;6787
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;39;2018;6597
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;40;2018;6515
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;41;2018;6463
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;42;2018;6743
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;43;2018;6685
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;44;2018;6329
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;45;2018;6339
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;46;2018;6019
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;47;2018;5805
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;48;2018;5610
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;49;2018;5481
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;50;2018;5463
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;51;2018;5422
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;52;2018;5347
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;53;2018;5411
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;54;2018;5363
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;55;2018;5368
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;56;2018;5568
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;57;2018;5617
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;58;2018;5706
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;59;2018;6003
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;60;2018;6023
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;61;2018;6029
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;62;2018;5803
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;63;2018;5502
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;64;2018;5166
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;65;2018;4858
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;66;2018;4580
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;67;2018;4329
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;68;2018;4065
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;69;2018;3889
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;70;2018;3437
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;71;2018;3127
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;72;2018;2842
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;73;2018;1719
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;74;2018;1539
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;75;2018;1442
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;76;2018;1468
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;77;2018;1417
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;78;2018;1318
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;79;2018;1271
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;80;2018;1200
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;81;2018;1115
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;82;2018;977
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;83;2018;945
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;84;2018;795
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;85;2018;673
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;86;2018;595
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;87;2018;546
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;88;2018;410
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;89;2018;332
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;90;2018;252
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;91;2018;209
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;92;2018;125
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;93;2018;108
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;94;2018;92
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;95;2018;64
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;96;2018;31
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;97;2018;17
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;98;2018;18
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;99;2018;4
Rezydenci;osoba;Polska;PÓ£NOCNY;Kujawsko-pomorskie;wieœ;mê¿czyŸni;100 i wiêcej;2018;10
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;0;2018;5520
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;1;2018;5715
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;2;2018;5273
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;3;2018;5303
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;4;2018;5366
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;5;2018;5468
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;6;2018;5756
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;7;2018;5914
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;8;2018;6273
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;9;2018;6499
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;10;2018;6672
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;11;2018;6312
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;12;2018;6224
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;13;2018;6120
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;14;2018;5837
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;15;2018;6120
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;16;2018;6055
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;17;2018;6347
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;18;2018;6745
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;19;2018;6800
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;20;2018;7115
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;21;2018;7394
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;22;2018;7786
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;23;2018;8080
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;24;2018;8320
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;25;2018;8752
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;26;2018;9089
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;27;2018;8977
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;28;2018;8968
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;29;2018;8486
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;30;2018;8441
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;31;2018;8478
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;32;2018;8610
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;33;2018;9076
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;34;2018;9011
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;35;2018;9211
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;36;2018;8996
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;37;2018;8730
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;38;2018;8716
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;39;2018;8801
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;40;2018;8316
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;41;2018;8304
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;42;2018;8546
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;43;2018;8364
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;44;2018;8226
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;45;2018;8008
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;46;2018;7851
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;47;2018;7469
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;48;2018;7548
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;49;2018;7298
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;50;2018;7212
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;51;2018;7132
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;52;2018;7282
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;53;2018;7347
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;54;2018;7358
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;55;2018;7506
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;56;2018;7165
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;57;2018;7347
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;58;2018;7487
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;59;2018;7878
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;60;2018;7819
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;61;2018;7760
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;62;2018;7500
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;63;2018;7267
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;64;2018;6697
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;65;2018;6618
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;66;2018;6184
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;67;2018;5807
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;68;2018;5368
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;69;2018;4781
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;70;2018;4816
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;71;2018;4183
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;72;2018;3496
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;73;2018;3093
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;74;2018;2761
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;75;2018;2499
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;76;2018;2310
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;77;2018;2491
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;78;2018;2481
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;79;2018;2242
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;80;2018;2166
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;81;2018;1964
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;82;2018;1760
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;83;2018;1684
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;84;2018;1524
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;85;2018;1246
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;86;2018;1200
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;87;2018;1125
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;88;2018;946
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;89;2018;779
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;90;2018;644
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;91;2018;445
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;92;2018;373
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;93;2018;275
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;94;2018;167
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;95;2018;131
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;96;2018;85
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;97;2018;44
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;98;2018;27
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;99;2018;22
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;wieœ;mê¿czyŸni;100 i wiêcej;2018;24
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;0;2018;1673
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;1;2018;1925
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;2;2018;1806
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;3;2018;1680
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;4;2018;1826
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;5;2018;1783
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;6;2018;1904
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;7;2018;1926
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;8;2018;2100
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;9;2018;2193
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;10;2018;2241
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;11;2018;2268
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;12;2018;2030
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;13;2018;1969
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;14;2018;1943
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;15;2018;1766
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;16;2018;1903
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;17;2018;1936
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;18;2018;1928
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;19;2018;2111
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;20;2018;2176
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;21;2018;2319
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;22;2018;2341
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;23;2018;2378
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;24;2018;2526
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;25;2018;2615
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;26;2018;2637
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;27;2018;2751
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;28;2018;2734
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;29;2018;2545
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;30;2018;2731
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;31;2018;2636
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;32;2018;2863
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;33;2018;2879
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;34;2018;3039
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;35;2018;3080
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;36;2018;3092
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;37;2018;2870
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;38;2018;2894
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;39;2018;2892
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;40;2018;2842
